966873.5943197783,1935675.096860888,1
966875.4187481564,1935671.9136945524,0
966867.5860544723,1935662.016747889,0
966867.734710409,1935668.8605162129,0
966873.6036602507,1935674.9101579923,1
966875.4442340422,1935671.897065786,0
966867.6008030837,1935661.9877433588,0
966867.7522553072,1935668.8971186436,0
966873.6143773637,1935674.5487556946,1
966875.4010093792,1935671.7655899946,0
966875.4385868284,1935670.578156759,0
966867.5776445399,1935661.8671516103,0
966867.7385034529,1935668.7403255075,0
966873.6121343147,1935674.3565775675,1
966875.393132504,1935671.7848305258,0
966867.6222468371,1935661.899950781,0
966867.7319937939,1935668.7368937612,0
966873.6118523971,1935674.141343926,1
966875.4045343278,1935671.7902036645,0
966867.5967679032,1935661.9185697476,0
966867.7327226491,1935668.710462133,0
966873.6175897031,1935673.951941581,1
966875.4426644902,1935670.606134177,0
966867.623602352,1935661.8266987249,0
966867.741458807,1935668.7452990615,0
966873.6272815659,1935673.7211093756,1
966875.464991414,1935670.5828064242,0
966867.5178289224,1935661.820680555,0
966867.7651864324,1935668.756618448,0
966873.6386512226,1935673.4428460738,1
966867.5410446433,1935661.8140728343,0
966867.764528614,1935668.741299952,0
966873.6492406817,1935673.1565696674,1
966875.453810774,1935670.5450571484,0
966867.6006746044,1935661.8702590268,0
966867.7627575084,1935668.7161492428,0
966873.658525272,1935672.868407476,1
966867.6391183271,1935661.8603910545,0
966867.7379231512,1935668.6867062892,0
966873.6631241997,1935672.6311878737,1
966875.4498707238,1935669.4148282155,0
966867.6984016342,1935661.9285679767,0
966867.7415180651,1935668.7034103912,0
966873.664827569,1935672.4167848462,1
966875.4715001864,1935669.4685021862,0
966867.5891336798,1935661.986631446,0
966867.7439254281,1935668.7764015575,0
966873.6698284585,1935672.1135647523,1
966875.4464109972,1935669.4487516053,0
966867.6531410277,1935662.006869716,0
966867.7330108073,1935668.7867028024,0
966873.6783499944,1935671.8096016655,1
966875.4709224574,1935669.4529030975,0
966867.6078958703,1935661.9383734243,0
966867.7443849631,1935668.7591667764,0
966873.6887720724,1935671.47392827,1
966867.613214233,1935661.9851146566,0
966867.7789919892,1935668.6715991227,0
966873.6996583068,1935671.1215505365,1
966867.6533512026,1935662.119621371,0
966867.7938574534,1935668.5006463614,0
966873.7096267848,1935670.7808278974,1
966871.7768572037,1935666.0387905403,0
966867.6955898927,1935662.1305497922,0
966867.6936913645,1935668.297267759,0
966873.7208244638,1935670.377724011,1
966867.6400903752,1935662.0231460794,0
966867.4806932069,1935668.0016295435,0
966873.7300211313,1935670.0447580793,1
966871.8067921086,1935665.732290935,0
966867.6457657567,1935661.7657303582,0
966873.738575369,1935669.7440125728,1
966867.6525105732,1935662.0878010434,0
966871.8003127214,1935666.0788608065,0
966873.748521853,1935669.3979615052,1
966867.6192318655,1935662.0204762986,0
966871.8003093804,1935666.0516543915,0
966873.7574551357,1935669.0786700803,1
966867.5693944253,1935661.6467691408,0
966871.8229242534,1935665.7201583853,0
966873.7638056922,1935668.453856295,1
966867.5797696171,1935661.7140337238,0
966871.8245750791,1935665.7735414356,0
966873.7665537184,1935668.1915439353,1
966867.6470182702,1935661.8019362255,0
966873.7735939791,1935667.8430962858,1
966867.578026657,1935661.7173638633,0
966873.7807939597,1935667.5493201748,1
966867.5895110011,1935661.7130541182,0
966873.7883303066,1935667.2531008678,1
966867.549208399,1935661.696930457,0
966873.7948822579,1935666.9727242556,1
966867.5915399137,1935661.7615539469,0
966873.7987775158,1935666.7902663848,1
966867.5928912053,1935661.6998070697,0
966873.8007128059,1935666.6892678477,1
966867.5730900125,1935661.6273809907,0
966873.8006691353,1935666.6819462965,1
966867.5799925256,1935661.5753562073,0
966873.8005460607,1935666.6848867948,1
966867.6477802348,1935661.612303882,0
966873.8008395457,1935666.6736346255,1
966867.5357563599,1935661.5362733195,0
966873.802246515,1935666.6120657139,1
966867.471243539,1935661.6117347372,0
966873.8073912876,1935666.3769743936,1
966867.5346615253,1935661.580339274,0
966873.8118495842,1935666.1711193372,1
966867.5218458249,1935661.531632095,0
966873.8164946041,1935665.9554482703,1
966867.598272841,1935661.62545886,0
966873.8218205953,1935665.7089695039,1
966867.5664000375,1935661.556282297,0
966871.8693485119,1935663.3732937013,0
966873.8268693555,1935665.4751180925,1
966867.592769601,1935661.6237832303,0
966873.8334025138,1935665.2035914245,1
966866.1605079918,1935658.3491407235,0
966867.5470478738,1935661.683782777,0
966873.8419122215,1935664.9540549654,1
966866.2537042967,1935658.2995280565,0
966867.5419326122,1935661.7681379484,0
966873.8580125672,1935664.606201538,1
966866.2704929636,1935658.340076903,0
966867.6405178487,1935661.725059272,0
966873.8731186206,1935664.2963820517,1
966866.3217070508,1935657.900613864,0
966867.6763546428,1935661.1093571314,0
966875.5136423087,1935661.3259015714,0
966873.8898133804,1935663.8373617686,1
966866.3201905817,1935658.225076663,0
966867.608969081,1935661.2542887034,0
966875.5434191533,1935660.4792553424,0
966876.0737517272,1935654.0819163253,0
966873.8995448872,1935663.498108489,1
966879.5369931977,1935647.0785972755,0
966869.5734744886,1935646.7545521734,0
966866.3044865064,1935658.2079815539,0
966867.4509618043,1935661.0124287927,0
966875.5407285898,1935660.4527111372,0
966873.9078613194,1935663.1892984363,1
966874.423412275,1935646.4164418466,0
966870.9959074807,1935653.3724294128,0
966869.7778374961,1935650.2895369795,0
966867.0700154359,1935656.8983405812,0
966867.3783400253,1935660.775371909,0
966875.5395763898,1935660.3688421506,0
966878.4137401136,1935650.4898994486,0
966876.7180053337,1935653.5725937847,0
966875.5781148365,1935659.1818889708,0
966875.6091620597,1935657.9905971095,0
966873.9137579029,1935662.9817385557,1
966874.165879255,1935653.454813161,0
966874.1875938469,1935650.5121398023,0
966867.0807464843,1935656.8717497878,0
966875.5328805465,1935660.3225760108,0
966875.5779977451,1935659.143857066,0
966875.6119309999,1935657.9455045373,0
966873.9247753078,1935662.658983862,1
966874.2757783554,1935652.0787717314,0
966873.3849164231,1935650.0764334921,0
966874.2946203684,1935648.4457894692,0
966867.9248618302,1935654.3200603162,0
966866.3053210891,1935657.9741893383,0
966875.5312339871,1935660.1569677894,0
966875.581774702,1935658.9842788181,0
966875.6073081772,1935657.7862127817,0
966875.6489606553,1935656.5415336145,0
966873.9302506683,1935662.4989828211,1
966874.10702205,1935646.4211215964,0
966866.326601595,1935657.930351254,0
966875.5310169838,1935660.1612453193,0
966875.5782623376,1935658.9894280795,0
966875.6067332824,1935657.7927982532,0
966873.9355147614,1935662.335481034,1
966872.270553242,1935645.5564226243,0
966866.3193934425,1935657.7627432337,0
966875.5783448158,1935658.8626444498,0
966880.7831172603,1935645.880666377,0
966873.9432097194,1935662.0714748697,1
966868.3304538806,1935646.0498094566,0
966866.3132992737,1935657.7815792372,0
966875.5721518494,1935658.8796207202,0
966880.562122222,1935646.480986523,0
966875.204724086,1935646.0446411276,0
966872.6096525124,1935651.208611033,0
966871.067158992,1935647.5701573829,0
966873.9450547023,1935662.0097031659,1
966867.9130318925,1935647.636704359,0
966867.6742905,1935653.6401724531,0
966866.3133730185,1935657.8840005535,0
966875.5643315308,1935658.9728933428,0
966877.3443225302,1935647.7241260177,0
966875.6079979191,1935657.77111424,0
966873.4446841246,1935651.6698546754,0
966870.9417423974,1935649.2332364433,0
966873.9451705447,1935661.9985892875,1
966873.8328584938,1935652.346589,0
966873.8273611604,1935649.2396709784,0
966867.2965173828,1935654.8247396771,0
966866.3110107997,1935657.9724314625,0
966875.5628219554,1935659.0082790384,0
966875.5999148546,1935657.8213854323,0
966875.6441616786,1935656.5840649684,0
966873.9449952769,1935662.0043302868,1
966866.9587529282,1935649.0377542416,0
966867.5265732773,1935654.4430916298,0
966866.3209820763,1935657.9721036616,0
966875.5632637853,1935659.0185835378,0
966877.3590331598,1935649.0409370984,0
966876.0149951061,1935652.208293167,0
966875.5992145041,1935657.8302460497,0
966875.64223601,1935656.5937046679,0
966869.6915111938,1935646.7163715754,0
966873.9450969221,1935662.0036949783,1
966866.3211319137,1935657.9415115772,0
966875.5624939698,1935659.0215673908,0
966877.3249605846,1935646.8472156778,0
966875.6008286398,1935657.8306051923,0
966869.5882101875,1935644.5649910492,0
966873.9452193296,1935662.0022342813,1
966866.3183607752,1935657.9265603733,0
966875.561274074,1935659.0239174697,0
966875.6002258209,1935657.8375035287,0
966880.9265310783,1935644.9528780472,0
966873.3466750038,1935644.4782489631,0
966868.9403488465,1935644.4839998859,0
966873.9452629284,1935662.0009325151,1
966866.3078318523,1935657.9024507692,0
966875.5626685723,1935659.0233084755,0
966875.6000218696,1935657.836610819,0
966880.9078134726,1935644.8465990564,0
966869.3104031392,1935644.5217836008,0
966873.9453390237,1935661.9975888995,1
966866.3134125591,1935657.9176245932,0
966875.5629685232,1935659.024527447,0
966875.602759514,1935657.8357536565,0
966880.9169310561,1935644.8974085206,0
966869.1262810676,1935644.497608182,0
966873.9456143362,1935661.9889165706,1
966866.3136810575,1935657.9124235068,0
966875.5636276247,1935659.022271963,0
966875.603582271,1935657.8363008196,0
966880.9287202411,1935644.8589054197,0
966868.8779851929,1935644.4655339713,0
966873.9460333843,1935661.9760054327,1
966866.3147241791,1935657.9111560911,0
966875.5626384356,1935659.020836091,0
966875.6032972138,1935657.8350473025,0
966880.9432987926,1935644.813471943,0
966873.947289894,1935661.9387498945,1
966866.2944972108,1935657.9190084762,0
966875.5643088666,1935659.013303224,0
966875.6024818239,1935657.8283122643,0
966873.9498164825,1935661.8624274193,1
966866.3094545003,1935657.7942669422,0
966875.5669643431,1935658.8849952042,0
966875.605816375,1935657.7008089183,0
966873.9627412844,1935661.5027383831,1
966866.3094715107,1935657.909124619,0
966875.5733680602,1935658.8226959181,0
966875.6140091409,1935657.6421954772,0
966873.9750834062,1935661.257313315,1
966866.2763318948,1935658.0512761725,0
966875.5679381373,1935658.7843894705,0
966873.9884867964,1935660.9840252425,1
966875.6028465794,1935657.6261189124,0
966866.3026535754,1935658.0165151695,0
966873.9992242272,1935660.7157710989,1
966875.5898056242,1935657.6176166297,0
966866.3022793159,1935657.9522455297,0
966874.0091157521,1935660.4378809265,1
966875.5906172014,1935657.6122642441,0
966875.6313575734,1935656.3768995067,0
966876.1168767435,1935653.4510195903,0
966866.3492060123,1935657.834734688,0
966874.0181582551,1935660.174037321,1
966875.5871591774,1935657.6528729815,0
966875.6433480071,1935656.4094351337,0
966876.0314304046,1935654.1233871551,0
966866.299860967,1935657.655462167,0
966874.0282793207,1935659.8989788408,1
966875.5681666775,1935657.644817446,0
966875.6244361206,1935656.4300522802,0
966874.0386606324,1935659.6262605283,1
966874.0489142569,1935659.3567725022,1
966875.6061615495,1935656.4747760585,0
966874.0591342999,1935659.0841221872,1
966875.6157749878,1935656.46140544,0
966876.011109101,1935654.2643522827,0
966874.0686497509,1935658.8279464087,1
966875.5897536399,1935656.518506087,0
966874.0787874244,1935658.5537615798,1
966876.0356175948,1935654.1417701333,0
966874.0905579892,1935658.235925508,1
966876.0404844702,1935654.0054624665,0
966874.1077404955,1935657.7740563399,1
966876.0676796851,1935653.6030147595,0
966874.1193366118,1935657.4633476532,1
966876.0564429384,1935653.6925517838,0
966874.1309219727,1935657.2002882373,1
966876.0785820069,1935653.5597962383,0
966874.148724643,1935656.9376710164,1
966876.0884140104,1935653.5963954288,0
966874.1681571383,1935656.6804859913,1
966876.0993743042,1935653.4012790683,0
966874.1830983208,1935656.4193716985,1
966876.1112445287,1935653.2035384865,0
966874.1938108784,1935656.1790428122,1
966876.136726936,1935652.9974887709,0
966874.204249025,1935655.922404977,1
966876.1613270827,1935652.7512333991,0
966874.2150307221,1935655.6638313155,1
966876.1871470987,1935652.5013739537,0
966874.2266341224,1935655.4087452223,1
966876.212003891,1935652.2671488454,0
966874.239039215,1935655.1521730158,1
966876.2282546514,1935652.1095129547,0
966874.2515927628,1935654.8958587022,1
966876.2379746618,1935651.9958545095,0
966874.2774259485,1935654.3553388566,1
966876.2664588892,1935651.5524874022,0
966874.2860315747,1935654.1716725554,1
966876.2887173763,1935651.3831461398,0
966874.2975278471,1935653.9261939796,1
966876.3054094858,1935651.2574536009,0
966874.3094516873,1935653.6792519316,1
966876.3118858523,1935651.183285513,0
966874.3255173126,1935653.4289642342,1
966876.3436954621,1935650.9632433567,0
966874.3443012697,1935653.1924003914,1
966876.3668071933,1935650.7957409036,0
966874.3629994864,1935652.9080198333,1
966876.3587225059,1935650.706501234,0
966874.3756590348,1935652.6680518393,1
966876.3746891577,1935650.5196180074,0
966877.0250593892,1935647.5248786886,0
966874.3875421914,1935652.426542104,1
966876.3952640035,1935650.4037286055,0
966877.0689173199,1935647.3234916963,0
966874.3995147583,1935652.186124575,1
966876.9721611199,1935647.8124742373,0
966874.4070256813,1935652.0420085615,1
966876.9384186898,1935648.064907842,0
966874.4186599542,1935651.8281211313,1
966876.9428689486,1935648.0611377836,0
966874.4361594949,1935651.5150502124,1
966876.9835635497,1935647.8074817804,0
966874.4510831543,1935651.2790027517,1
966877.016768043,1935647.6400502552,0
966874.4767807696,1935651.000082628,1
966876.986758454,1935647.750454359,0
966874.517404464,1935650.6004791085,1
966877.016939132,1935647.5294951575,0
966874.5334985616,1935650.3709301506,1
966877.0960929843,1935647.0891667092,0
966874.5474286106,1935650.1407594127,1
966877.0792576448,1935647.1793447912,0
966874.5676472334,1935649.879231381,1
966877.1280066061,1935647.0033095805,0
966874.59436873,1935649.6548439949,1
966877.1843853369,1935646.8015611174,0
966874.6244108519,1935649.4643314637,1
966877.2073901088,1935646.6923693086,0
966874.6675267919,1935649.201943541,1
966877.2354658175,1935646.4962310765,0
966874.6959162101,1935648.980115158,1
966877.2913952896,1935646.1963564185,0
966874.7141752938,1935648.79187129,1
966877.3326484184,1935645.9720616764,0
966874.7312061175,1935648.6213732022,1
966877.3589783871,1935645.8355602832,0
966877.9647547373,1935642.800392064,0
966874.757666313,1935648.4019016365,1
966877.3540333861,1935645.9349703225,0
966878.0156729263,1935642.5683889743,0
966874.7875919518,1935648.1530416145,1
966878.0465704934,1935642.3469225303,0
966877.384873957,1935645.7503630389,0
966874.8136106067,1935647.9296804364,1
966878.0886595252,1935642.1738096157,0
966877.4167917954,1935645.5335606178,0
966874.8463184155,1935647.67567392,1
966878.1465879459,1935641.8729205027,0
966877.452081489,1935645.3838447484,0
966874.8719686103,1935647.4639622734,1
966877.4594301777,1935645.3206174767,0
966878.1793917448,1935641.6662821795,0
966874.8996562466,1935647.2498039925,1
966879.2217573583,1935637.551702844,0
966877.4931311299,1935645.090091176,0
966877.9182251781,1935642.9789338915,0
966878.2504242075,1935641.3165430813,0
966874.9510471434,1935646.8820465812,1
966877.5302723788,1935644.8886618307,0
966877.9497386646,1935642.8149789951,0
966878.2854301507,1935641.1202804379,0
966874.9865381498,1935646.6376878538,1
966877.5629154232,1935644.7258263445,0
966877.9938986903,1935642.593332204,0
966878.332546574,1935640.8802422637,0
966875.0146643319,1935646.4280865784,1
966877.5891398285,1935644.6177061752,0
966878.0361042748,1935642.4004393313,0
966878.3749641287,1935640.7183240394,0
966875.0407533951,1935646.2175566102,1
966878.0070922397,1935642.533542228,0
966878.4133392691,1935640.4637605792,0
966875.0693210373,1935646.0108914662,1
966878.0013057677,1935642.5414314142,0
966878.4524943688,1935640.2670946396,0
966875.1204690684,1935645.6382636025,1
966878.0356303544,1935642.337634695,0
966878.5130634197,1935639.9303409196,0
966875.1466463518,1935645.4327351148,1
966878.0733197462,1935642.1450651428,0
966878.5531550742,1935639.7365258166,0
966875.1726918464,1935645.2263807172,1
966878.1102876631,1935641.9549981703,0
966878.5951030217,1935639.511499649,0
966875.2002972206,1935645.0183501262,1
966878.1041690811,1935641.9716350061,0
966878.6389394657,1935639.3120933992,0
966875.2327033682,1935644.816372375,1
966878.0983354293,1935642.0092511415,0
966875.2698736492,1935644.6150806688,1
966878.1149665551,1935641.9132702118,0
966875.3055910437,1935644.4039487643,1
966878.1528768254,1935641.685973729,0
966875.3359445792,1935644.203933039,1
966878.1909049111,1935641.483317302,0
966875.370181746,1935644.0048105572,1
966878.2317495524,1935641.3266949616,0
966875.408515668,1935643.809006558,1
966878.2632485379,1935641.1571749079,0
966875.447563496,1935643.6138775446,1
966878.296716276,1935640.9529923354,0
966875.489370196,1935643.419379789,1
966878.3294470507,1935640.7856451087,0
966875.5351475164,1935643.1987396409,1
966878.3746149801,1935640.5597136628,0
966879.1778289431,1935637.584998764,0
966875.5982550187,1935642.865002138,1
966878.4257140775,1935640.3244257688,0
966879.2422226113,1935637.318366176,0
966875.6306509306,1935642.6809230396,1
966878.427491163,1935640.2628567237,0
966879.2635642797,1935637.10504248,0
966875.6730472873,1935642.4278029788,1
966878.4427934634,1935640.1549236842,0
966879.3073512719,1935636.8750174532,0
966875.6999599935,1935642.269529453,1
966878.474017793,1935640.011707684,0
966879.3468248929,1935636.6890346946,0
966875.7319814835,1935642.084532869,1
966878.5091903692,1935639.8325772192,0
966879.3842044107,1935636.4979898755,0
966875.7669569554,1935641.8917418276,1
966878.5457532494,1935639.6649260519,0
966879.4262498134,1935636.323856759,0
966875.8053554964,1935641.7052982636,1
966878.5637114109,1935639.620642929,0
966879.4807772617,1935636.119954528,0
966875.8440997987,1935641.524928182,1
966878.567531209,1935639.573489326,0
966879.1661108916,1935637.619278462,0
966879.505716923,1935635.9254722411,0
966875.8834056956,1935641.3313174061,1
966878.5760751994,1935639.4761146153,0
966879.183305947,1935637.515039797,0
966879.5323138874,1935635.7705199826,0
966875.9229529421,1935641.1455481232,1
966878.6193524532,1935639.2935157677,0
966879.2278751069,1935637.3346834395,0
966879.5826157929,1935635.5723832415,0
966875.9603509143,1935640.9678149337,1
966878.6485077909,1935639.1223935215,0
966879.2543383072,1935637.1343484242,0
966879.6050395656,1935635.3724450548,0
966875.9891794913,1935640.8257582516,1
966878.6583223555,1935639.0881873835,0
966879.2791924007,1935637.014344082,0
966879.6296483366,1935635.2535493674,0
966876.033010466,1935640.6147821606,1
966878.7316506604,1935638.7631248606,0
966879.2984625237,1935636.9019562392,0
966879.7112136341,1935634.8147811822,0
966876.1014943641,1935640.2696197468,1
966879.2786213042,1935636.9995384219,0
966879.7385117229,1935634.7036020223,0
966876.1382377181,1935640.0917998536,1
966879.2812194771,1935636.9914921017,0
966879.7802643836,1935634.493811931,0
966876.1735964078,1935639.9142325304,1
966879.303950315,1935636.8528669835,0
966879.8048174838,1935634.310693237,0
966876.214530211,1935639.7041256833,1
966879.3400898624,1935636.6632218678,0
966879.8425871887,1935634.131369172,0
966876.2430591444,1935639.5574112292,1
966879.3734142581,1935636.4953632376,0
966879.8699652366,1935633.9886875742,0
966876.277663209,1935639.380289569,1
966879.3578440686,1935636.5475380456,0
966876.3207849946,1935639.1745730597,1
966879.3679674803,1935636.5128945282,0
966876.3606205048,1935639.0008871078,1
966879.399409149,1935636.3663840652,0
966876.3918641772,1935638.8580564887,1
966879.4149280643,1935636.234395651,0
966876.4250792022,1935638.6948831805,1
966879.4449962428,1935636.0724470716,0
